product_category,product_full_name,product_header_name,product_description,business_line,matched_categories,product_id,product_price,product_name,vendor_code
حلیم,حلیم مخصوص کباب خان دو کیلوگرم,حلیم مخصوص کباب خان,حلیم گندوم با گوشت بو قلمو در ظرفهای کاملا گیاهی بهداشتی بسته بندی میشود,Restaurant,حلیم و آش,1589867,360000,دو کیلوگرم,2mmpx4
خوراک,یک سیخ جوجه کباب سرآشپز,یک سیخ جوجه کباب سرآشپز,یک سیخ جوجه کباب سینه مرغ سرآشپز 250 گرمی، دورچین: پیاز جعفری، لیمو ترش، بدون نان,Restaurant,حلیم و آش,969818,169000,یک سیخ جوجه کباب سرآشپز,2mmpx4
حلیم,حلیم یک کیلوگرم,حلیم,یک کیلوگرم,Restaurant,حلیم و آش,901351,80000,یک کیلوگرم,5w1n1r
خوراک,خوراک کباب کاردی مخصوص سرآشپز,خوراک کباب کاردی مخصوص سرآشپز,یک سیخ کباب کوبیده مخلوط گوشت گوساله و گوسفندی کاردی شده 300 گرمی، دورچین: سیب زمینی، هویج، خیارشور، زیتون، نارنج، فلفل کبابی، گوجه کبابی، یک عدد نان لواش,Restaurant,حلیم و آش,924262,429000,خوراک کباب کاردی مخصوص سرآشپز,2r94py
آش و حلیم,حلیم ویژه,حلیم ویژه,گندم، گوشت گوسفنی، گوشت بوقلمون، کنجد بو داده دارچین هندی، پودر نارگیل روغن کرمانشاهی,Restaurant,حلیم و آش,912568,250000,حلیم ویژه,5lz4g3
آش و حلیم,حلیم مخصوص برگ سبز یک کیلوگرم,حلیم مخصوص برگ سبز,گوشت بره، گوشت بوقلمون مخصوص، دارچین هندی، کنجد دواتیشه پودرنارگیل، روغن کرمانشاه، کره زعفرانی,Restaurant,حلیم و آش,816690,250000,یک کیلوگرم,5lz4g3
آش و حلیم,حلیم مخصوص برگ سبز یک پرس,حلیم مخصوص برگ سبز,گوشت بره، گوشت بوقلمون مخصوص، دارچین هندی، کنجد دواتیشه پودرنارگیل، روغن کرمانشاه، کره زعفرانی,Restaurant,حلیم و آش,971240,130000,یک پرس,5lz4g3
آش و حلیم,آش شله قلم کار یک کیلوگرم,آش شله قلم کار,آش شله قلمکار با گوشت گوسفندی، سبزی آش، گندم، برنج و حبوبات، تزئین شده با پیاز داغ، نعنا داغ، بدون نان، ارائه در ظرف بهداشتی یکبار مصرف,Restaurant,حلیم و آش,816694,250000,یک کیلوگرم,5lz4g3
آش و حلیم,آش شله قلم کار یک پرس,آش شله قلم کار,آش شله قلمکار با گوشت گوسفندی، سبزی آش، گندم، برنج و حبوبات، تزئین شده با پیاز داغ، نعنا داغ، بدون نان، ارائه در ظرف بهداشتی یکبار مصرف,Restaurant,حلیم و آش,971239,130000,یک پرس,5lz4g3
غذای سنتی,آش رشته یک کیلوگرم,آش رشته,یک کیلوگرم,Restaurant,حلیم و آش,941769,200000,یک کیلوگرم,5zknrz
خوراک,حلیم یک کیلوگرم,حلیم,یک کیلوگرم,Restaurant,حلیم و آش,917886,220000,یک کیلوگرم,5zknrz
آش و سوپ,آش دوغ,آش دوغ, ,Restaurant,حلیم و آش,750466,35000,آش دوغ,5g94nl
آش و سوپ,آش گوشت بوشهری,آش گوشت بوشهری, ,Restaurant,حلیم و آش,750467,140000,آش گوشت بوشهری,5g94nl
آش و سوپ,آش گوجه,آش گوجه, ,Restaurant,حلیم و آش,750458,35000,آش گوجه,5g94nl
غذای پرسی,خوراک هندی ویژه سر آشپز,خوراک هندی ویژه سر آشپز,همراه پنیر پیتزا، پنیر گودا,Restaurant,حلیم و آش,913835,199000,خوراک هندی ویژه سر آشپز,547ogp
آش و حلیم,حلیم مخصوص معجون یک کیلوگرم,حلیم مخصوص معجون,,Restaurant,حلیم و آش,883240,165000,یک کیلوگرم,2zknn1
آش و حلیم,حلیم مخصوص معجون یک پرس (500 تا 600 گرم),حلیم مخصوص معجون,,Restaurant,حلیم و آش,883241,84000,یک پرس (500 تا 600 گرم),2zknn1
آش و حلیم,حلیم مخصوص معجون 1.5 کیلوگرم,حلیم مخصوص معجون,,Restaurant,حلیم و آش,883244,247000,1.5 کیلوگرم,2zknn1
آش و حلیم,حلیم مخصوص معجون دو کیلوگرم,حلیم مخصوص معجون,,Restaurant,حلیم و آش,883246,330000,دو کیلوگرم,2zknn1
آش و حلیم,حلیم مخصوص معجون 2.5 کیلوگرم,حلیم مخصوص معجون,,Restaurant,حلیم و آش,883253,410000,2.5 کیلوگرم,2zknn1
آش و حلیم,آش رشته یک کیلوگرم,آش رشته,,Restaurant,حلیم و آش,859034,179000,یک کیلوگرم,269zm1
آش و حلیم,آش رشته یک پرس,آش رشته,,Restaurant,حلیم و آش,859035,79000,یک پرس,269zm1
آش و حلیم,حليم بره یک کیلوگرم,حليم بره,400 گرم، گوشت، گندم، کنجد، روغن کرمانشاهی,Restaurant,حلیم و آش,858974,189000,یک کیلوگرم,269zm1
آش و حلیم,حليم بره یک پرس,حليم بره,400 گرم، گوشت، گندم، کنجد، روغن کرمانشاهی,Restaurant,حلیم و آش,858975,79000,یک پرس,269zm1
آش و حلیم,آش شله قلمكار یک کیلوگرم,آش شله قلمكار,400 گرم، لوبیا، عدس، نخود، لوبیا چیتی، جو پرک، گوشت ریش ریش شده,Restaurant,حلیم و آش,859004,199000,یک کیلوگرم,269zm1
آش و حلیم,آش شله قلمكار یک پرس,آش شله قلمكار,400 گرم، لوبیا، عدس، نخود، لوبیا چیتی، جو پرک، گوشت ریش ریش شده,Restaurant,حلیم و آش,859005,99000,یک پرس,269zm1
آش و سوپ,آش شله قلمکار 500 گرم,آش شله قلمکار,حبوبات، سبزی آش، برنج هاشمی، گوشت گوساله ریش ریش شده، پیاز داغ، روغن,Restaurant,حلیم و آش,894938,120000,500 گرم,5x7zg9
آش و سوپ,آش شله قلمکار 500 گرم,آش شله قلمکار,حبوبات، سبزی آش، برنج هاشمی، گوشت گوساله ریش ریش شده، پیاز داغ، روغن,Restaurant,حلیم و آش,894938,120000,500 گرم,5x7zg9
آش و سوپ,آش شله قلمکار یک کیلوگرم,آش شله قلمکار,حبوبات، سبزی آش، برنج هاشمی، گوشت گوساله ریش ریش شده، پیاز داغ، روغن,Restaurant,حلیم و آش,894939,240000,یک کیلوگرم,5x7zg9
