product_category,product_full_name,product_header_name,product_description,business_line,matched_categories,product_id,product_price,product_name,vendor_code
نان سنگک,نان سنگک سبوس دار,نان سنگک سبوس دار,یک عدد,Bakery,نان فانتزی,559515,35000,نان سنگک سبوس دار,2r638r
نان سنگک,نان سنگک سبزیجات,نان سنگک سبزیجات,یک عدد,Bakery,نان فانتزی,559518,49000,نان سنگک سبزیجات,2r638r
نان سنگک,نان سنگک خشخاش,نان سنگک خشخاش,یک عدد,Bakery,نان فانتزی,559519,50000,نان سنگک خشخاش,2r638r
نان سنگک,نان سنگک سیاه دانه,نان سنگک سیاه دانه,یک عدد,Bakery,نان فانتزی,559520,51000,نان سنگک سیاه دانه,2r638r
نان سنگک,نان سنگک مغز آفتابگردان,نان سنگک مغز آفتابگردان,یک عدد,Bakery,نان فانتزی,559521,50000,نان سنگک مغز آفتابگردان,2r638r
نان سنگک,نان سنگک سنتی دو رو پر کنجد,نان سنگک سنتی دو رو پر کنجد,,Bakery,نان فانتزی,287561,15000,نان سنگک سنتی دو رو پر کنجد,2667mk
نان سنگک,نان سنگک سنتی چند مغز ویژه بزرگ,نان سنگک سنتی چند مغز ویژه بزرگ,یک عدد,Bakery,نان فانتزی,287576,15000,نان سنگک سنتی چند مغز ویژه بزرگ,2667mk
نان سنگک,نان سنگک سنتی شوید و کنجد بزرگ,نان سنگک سنتی شوید و کنجد بزرگ,یک عدد,Bakery,نان فانتزی,287577,15000,نان سنگک سنتی شوید و کنجد بزرگ,2667mk
نان سنگک,نان سنگک سنتی خشخاش,نان سنگک سنتی خشخاش,یک عدد,Bakery,نان فانتزی,287578,15000,نان سنگک سنتی خشخاش,2667mk
نان سنگک,نان سنگک سنتی پر سبوس بزرگ,نان سنگک سنتی پر سبوس بزرگ,یک عدد,Bakery,نان فانتزی,287579,15000,نان سنگک سنتی پر سبوس بزرگ,2667mk
نان سنگک,نان سنگک سنتی شوید و کنجد,نان سنگک سنتی شوید و کنجد,یک عدد,Bakery,نان فانتزی,287580,15000,نان سنگک سنتی شوید و کنجد,2667mk
نان سنگک,نان سنگک سنتی سبزیجات و سبوس بزرگ,نان سنگک سنتی سبزیجات و سبوس بزرگ,یک عدد,Bakery,نان فانتزی,287581,15000,نان سنگک سنتی سبزیجات و سبوس بزرگ,2667mk
نان سنگک,نان سنگک سنتی پر سیاه دانه بزرگ,نان سنگک سنتی پر سیاه دانه بزرگ,یک عدد,Bakery,نان فانتزی,287582,15000,نان سنگک سنتی پر سیاه دانه بزرگ,2667mk
نان سنگک,نان سنگک سنتی خشخاش و سیاه دانه بزرگ,نان سنگک سنتی خشخاش و سیاه دانه بزرگ,یک عدد,Bakery,نان فانتزی,287569,15000,نان سنگک سنتی خشخاش و سیاه دانه بزرگ,2667mk
نان سنگک,نان سنگک سنتی سیاه دانه و کنجد,نان سنگک سنتی سیاه دانه و کنجد,یک عدد,Bakery,نان فانتزی,287570,15000,نان سنگک سنتی سیاه دانه و کنجد,2667mk
نان سنگک,نان سنگک سنتی خشخاش و کنجد بزرگ,نان سنگک سنتی خشخاش و کنجد بزرگ,یک عدد,Bakery,نان فانتزی,287571,15000,نان سنگک سنتی خشخاش و کنجد بزرگ,2667mk
نان سنگک,نان سنگک سنتی خشخاشی بزرگ,نان سنگک سنتی خشخاشی بزرگ,یک عدد,Bakery,نان فانتزی,287572,15000,نان سنگک سنتی خشخاشی بزرگ,2667mk
نان سنگک,نان سنگک سنتی مغز تخمه و کنجد,نان سنگک سنتی مغز تخمه و کنجد,یک عدد,Bakery,نان فانتزی,287573,15000,نان سنگک سنتی مغز تخمه و کنجد,2667mk
نان سنگک,نان سنگک سنتی چهار مغز ویژه,نان سنگک سنتی چهار مغز ویژه,یک عدد,Bakery,نان فانتزی,287574,15000,نان سنگک سنتی چهار مغز ویژه,2667mk
نان سنگک,نان سنگک سنتی سبزیجات,نان سنگک سنتی سبزیجات,یک عدد,Bakery,نان فانتزی,287575,15000,نان سنگک سنتی سبزیجات,2667mk
نان سنگک,نان سنگک سنتی ساده بزرگ,نان سنگک سنتی ساده بزرگ,یک عدد,Bakery,نان فانتزی,287562,11000,نان سنگک سنتی ساده بزرگ,2667mk
نان سنگک,نان سنگک سنتی سبزیجات و کنجد بزرگ,نان سنگک سنتی سبزیجات و کنجد بزرگ,یک عدد,Bakery,نان فانتزی,287563,15000,نان سنگک سنتی سبزیجات و کنجد بزرگ,2667mk
نان سنگک,نان سنگک سنتی یک رو کنجد,نان سنگک سنتی یک رو کنجد,یک عدد,Bakery,نان فانتزی,287564,9000,نان سنگک سنتی یک رو کنجد,2667mk
نان سنگک,نان سنگک سنتی دو رو کنجد,نان سنگک سنتی دو رو کنجد,یک عدد,Bakery,نان فانتزی,287565,10000,نان سنگک سنتی دو رو کنجد,2667mk
نان سنگک,نان سنگک سنتی پر کنجد,نان سنگک سنتی پر کنجد,یک عدد,Bakery,نان فانتزی,287566,15000,نان سنگک سنتی پر کنجد,2667mk
نان سنگک,نان سنگک سنتی ساده,نان سنگک سنتی ساده,یک عدد,Bakery,نان فانتزی,287567,8000,نان سنگک سنتی ساده,2667mk
نان سنگک,نان سنگک سنتی پر سبزیجات بزرگ,نان سنگک سنتی پر سبزیجات بزرگ,یک عدد,Bakery,نان فانتزی,287568,15000,نان سنگک سنتی پر سبزیجات بزرگ,2667mk
نان تافتون,نان تافتون,نان تافتون,یک عدد,Bakery,نان فانتزی,363818,2000,نان تافتون,5nlo6l
نان تافتون,نان تافتون شیرین,نان تافتون شیرین,یک عدد,Bakery,نان فانتزی,363819,4000,نان تافتون شیرین,5nlo6l
نان تافتون,نان خراسانی,نان خراسانی,یک عدد,Bakery,نان فانتزی,363820,10000,نان خراسانی,5nlo6l
نان شیرین,نان قندی,نان قندی,یک عدد,Bakery,نان فانتزی,363821,90000,نان قندی,5nlo6l
نان شیرین,نان شیرمال کره ای,نان شیرمال,یک عدد,Bakery,نان فانتزی,363822,70000,کره ای,5nlo6l
نان شیرین,نان شیرمال خرمایی,نان شیرمال,یک عدد,Bakery,نان فانتزی,363823,70000,خرمایی,5nlo6l
نان شیرین,نان شیرمال ساده,نان شیرمال,یک عدد,Bakery,نان فانتزی,363824,70000,ساده,5nlo6l
نان فانتزی,نان بروتچن,نان بروتچن,یک عدد,Bakery,نان فانتزی,507715,5000,نان بروتچن,2p8mrl
نان فانتزی,نان تست کوچک,نان تست کوچک,یک بسته,Bakery,نان فانتزی,507718,38000,نان تست کوچک,2p8mrl
نان فانتزی,نان تست بزرگ,نان تست بزرگ,یک بسته,Bakery,نان فانتزی,507719,45000,نان تست بزرگ,2p8mrl
نان شیرین,نان گاتا ارمنی,نان گاتا ارمنی,یک عدد,Bakery,نان فانتزی,507720,40000,نان گاتا ارمنی,2p8mrl
نان فانتزی,نان مینی باگت,نان مینی باگت,60 گرم,Bakery,نان فانتزی,507712,5000,نان مینی باگت,2p8mrl
نان فانتزی,نیم باگت فرانسوی ساده,نیم باگت فرانسوی ساده,160 گرم,Bakery,نان فانتزی,507713,13000,نیم باگت فرانسوی ساده,2p8mrl
نان فانتزی,نان همبرگری,نان همبرگری,یک عدد,Bakery,نان فانتزی,507714,13000,نان همبرگری,2p8mrl
نان شیرین,نان رول شکلاتی,نان رول شکلاتی,یک عدد,Bakery,نان فانتزی,507698,30000,نان رول شکلاتی,2p8mrl
نان شیرین,نان قندی 500 گرم,نان قندی,,Bakery,نان فانتزی,507699,70000,500 گرم,2p8mrl
نان شیرین,نان قندی یک کیلوگرم,نان قندی,,Bakery,نان فانتزی,507700,140000,یک کیلوگرم,2p8mrl
نان شیرین,نان شیرمال,نان شیرمال,یک عدد,Bakery,نان فانتزی,507701,25000,نان شیرمال,2p8mrl
نان رژیمی,نان تست جو کوچک,نان تست جو کوچک,یک عدد,Bakery,نان فانتزی,507702,38000,نان تست جو کوچک,2p8mrl
نان رژیمی,نان تست جو بزرگ,نان تست جو بزرگ,یک عدد,Bakery,نان فانتزی,507703,45000,نان تست جو بزرگ,2p8mrl
نان رژیمی,نان جو کامل,نان جو کامل,یک عدد,Bakery,نان فانتزی,507704,50000,نان جو کامل,2p8mrl
نان شیرین,کروسان شکلاتی,کروسان شکلاتی,یک عدد، نان کروسان، مغز شکلات,Bakery,نان فانتزی,507693,40000,کروسان شکلاتی,2p8mrl
نان شیرین,اچما پنیر و گردو,اچما پنیر و گردو,یک عدد، با مغز پنیر و گردو ,Bakery,نان فانتزی,507694,50000,اچما پنیر و گردو,2p8mrl
نان شیرین,نان زمل,نان زمل,یک عدد,Bakery,نان فانتزی,507695,5000,نان زمل,2p8mrl
نان شیرین,نان گاتا گردویی,نان گاتا گردویی,یک عدد، پخت شده با آرد گندم، مغز کره، گردو و دارچین,Bakery,نان فانتزی,507697,50000,نان گاتا گردویی,2p8mrl
نان سنگک,نان سنگک سنتی سبزیجات,نان سنگک سنتی سبزیجات,وزن هر چانه 650 گرم، یک عدد بزرگ، یک رو کنجد، یک رو پر سبزیجات، معطر,Bakery,نان فانتزی,253236,40000,نان سنگک سنتی سبزیجات,54nzrz
نان سنگک,نان سنگک سنتی ساده بزرگ,نان سنگک سنتی ساده بزرگ,وزن هر چانه 650 گرم، یک عدد,Bakery,نان فانتزی,253244,30000,نان سنگک سنتی ساده بزرگ,54nzrz
سایر محصولات نانوایی,کیسه پارچه ای,کیسه پارچه ای,وزن هر چانه 650 گرم، یک عدد,Bakery,نان فانتزی,253245,120000,کیسه پارچه ای,54nzrz
نان سنگک,نان سنگک سنتی دو رو کنجد,نان سنگک سنتی دو رو کنجد,وزن هر چانه 600 گرم، یک عدد,Bakery,نان فانتزی,253237,40000,نان سنگک سنتی دو رو کنجد,54nzrz
نان سنگک,نان سنگک سنتی ساده,نان سنگک سنتی ساده,وزن هر چانه 650 گرم، یک عدد,Bakery,نان فانتزی,253238,30000,نان سنگک سنتی ساده,54nzrz
نان سنگک,نان سنگک سنتی خشخاشی,نان سنگک سنتی خشخاشی,وزن هر چانه 650 گرم، یک عدد,Bakery,نان فانتزی,253239,40000,نان سنگک سنتی خشخاشی,54nzrz
نان سنگک,نان سنگک سنتی یک رو کنجد,نان سنگک سنتی یک رو کنجد,وزن هر چانه 650 گرم، یک عدد,Bakery,نان فانتزی,253240,30000,نان سنگک سنتی یک رو کنجد,54nzrz
نان سنگک,نان سنگک سنتی سبوس دار بزرگ,نان سنگک سنتی سبوس دار بزرگ,وزن هر چانه 650 گرم، یک عدد,Bakery,نان فانتزی,253241,40000,نان سنگک سنتی سبوس دار بزرگ,54nzrz
نان سنگک,نان سنگک سنتی دو رو پر کنجد بزرگ,نان سنگک سنتی دو رو پر کنجد بزرگ,وزن هر چانه 650 گرم، یک عدد,Bakery,نان فانتزی,253242,50000,نان سنگک سنتی دو رو پر کنجد بزرگ,54nzrz
نان سنگک,نان سنگک سنتی سیاه دانه,نان سنگک سنتی سیاه دانه,وزن هر چانه 650 گرم، یک عدد، یک رو کنجد، یک رو پر سیاه دانه، بزرگ,Bakery,نان فانتزی,253243,40000,نان سنگک سنتی سیاه دانه,54nzrz
نان بربری,نان بربری کنجدی معمولی,نان بربری کنجدی معمولی,یک عدد,Bakery,نان فانتزی,488876,40000,نان بربری کنجدی معمولی,2lwgr7
نان بربری,نان بربری ساده  متوسط,نان بربری ساده, یک عدد,Bakery,نان فانتزی,612892,25000, متوسط,2lwgr7
نان بربری,نان بربری ساده بزرگ,نان بربری ساده, یک عدد,Bakery,نان فانتزی,612896,50000,بزرگ,2lwgr7
نان بربری,نان بربری ویژه,نان بربری ویژه,یک عدد، بزرگ,Bakery,نان فانتزی,488877,70000,نان بربری ویژه,2lwgr7
نان بربری,نان بربری سبزیجات,نان بربری سبزیجات,یک عدد,Bakery,نان فانتزی,488878,50000,نان بربری سبزیجات,2lwgr7
نان بربری,نان بربری سیاه دانه,نان بربری سیاه دانه,یک عدد، متوسط,Bakery,نان فانتزی,488880,50000,نان بربری سیاه دانه,2lwgr7
نان بربری,نان بربری پر کنجد نان بربری پر کنجد متوسط,نان بربری پر کنجد,یک عدد,Bakery,نان فانتزی,582307,50000,نان بربری پر کنجد متوسط,2lwgr7
نان بربری,نان بربری پر کنجد نان بربری پر کنجد بزرگ,نان بربری پر کنجد,یک عدد,Bakery,نان فانتزی,612895,70000,نان بربری پر کنجد بزرگ,2lwgr7
سایر محصولات نانوایی,سیب زمینی تنوری,سیب زمینی تنوری,500 گرم,Bakery,نان فانتزی,583622,50000,سیب زمینی تنوری,2lwgr7
تارت,تارت توت فرنگی,تارت توت فرنگی,یک عدد,Pastry,نان فانتزی,307343,80000,تارت توت فرنگی,5k3z74
سوغات,نوقا پسته حلاوت تبریز,نوقا پسته حلاوت تبریز,400 گرم,Pastry,نان فانتزی,307299,330000,نوقا پسته حلاوت تبریز,5k3z74
سوغات,نوقا آجیلی حلاوت تبریز,نوقا آجیلی حلاوت تبریز,400 گرم,Pastry,نان فانتزی,307300,235000,نوقا آجیلی حلاوت تبریز,5k3z74
